state,year,month,total_consumption_ML,domestic_ML,agriculture_ML,industrial_ML,population_est
Mizoram,2015,12,701199.6,698759.73,2191.71,248.16,3569171
Mizoram,2016,1,777531.2,775338.57,1728.73,463.9,3604862
Mizoram,2016,2,865360.06,861593.34,3087.41,679.32,3604862
Mizoram,2016,3,1305137.11,1302782.86,2087.96,266.29,3604862
Mizoram,2016,4,1177293.09,1175508.02,1541.4,243.67,3604862
Mizoram,2016,5,1514570.56,1513352.29,1010.23,208.04,3604862
Mizoram,2016,6,1345596.12,1343530.34,1784.53,281.25,3604862
Mizoram,2016,7,998839.31,997056.05,1480.17,303.1,3604862
Mizoram,2016,8,776594.76,774543.65,1950.09,101.02,3604862
Mizoram,2016,9,822070.08,818958.43,2452.97,658.69,3604862
Mizoram,2016,10,822890.68,821734.56,916.53,239.59,3604862
Mizoram,2016,11,1133564.68,1129813.08,2937.8,813.8,3604862
Mizoram,2016,12,828522.33,825670.12,2529.96,322.24,3604862
Mizoram,2017,1,1352680.22,1350896.42,1525.31,258.49,3640554
Mizoram,2017,2,964386.21,961110.24,2984.39,291.58,3640554
Mizoram,2017,3,1237496.18,1235991.17,1304.71,200.3,3640554
Mizoram,2017,4,1036871.18,1034609.03,1783.87,478.28,3640554
Mizoram,2017,5,1347581.55,1345150.23,2227.29,204.03,3640554
Mizoram,2017,6,1329765.26,1328253.21,1309.97,202.08,3640554
Mizoram,2017,7,974202.31,971099.81,2858.08,244.41,3640554
Mizoram,2017,8,1100078.59,1097133.35,2541.95,403.29,3640554
Mizoram,2017,9,920386.28,917606.26,2327.19,452.83,3640554
Mizoram,2017,10,1001985.14,1000148.45,1463.18,373.52,3640554
Mizoram,2017,11,890845.93,889843.43,932.48,70.02,3640554
Mizoram,2017,12,1061443.58,1057275.02,3277.33,891.23,3640554
Mizoram,2018,1,1355904.57,1352652.38,2709.28,542.9,3676246
Mizoram,2018,2,1225143.32,1222683.14,1927.86,532.32,3676246
Mizoram,2018,3,1215875.47,1213761.3,1931.45,182.71,3676246
Mizoram,2018,4,1245757.49,1242283.12,2792.42,681.95,3676246
Mizoram,2018,5,1414724.63,1411311.69,2680.26,732.68,3676246
Mizoram,2018,6,952624.23,951206.72,1095.53,321.98,3676246
Mizoram,2018,7,1301510.51,1297913.38,2968.91,628.22,3676246
Mizoram,2018,8,1018869.54,1017530.18,1083.3,256.06,3676246
Mizoram,2018,9,937184.09,935793.18,1272.63,118.29,3676246
Mizoram,2018,10,797694.15,796156.45,1399.29,138.41,3676246
Mizoram,2018,11,1186657.36,1185101.75,1293.6,262.01,3676246
Mizoram,2018,12,798443.06,795708.81,2193.89,540.36,3676246
Mizoram,2019,1,921819.12,920138.48,1455.64,224.99,3711937
Mizoram,2019,2,1204851.48,1203286.21,1346.98,218.29,3711937
Mizoram,2019,3,1295886.15,1293908.03,1749.15,228.97,3711937
Mizoram,2019,4,1487458.55,1485985.06,1169.97,303.53,3711937
Mizoram,2019,5,981838.15,980553.58,1005.95,278.62,3711937
Mizoram,2019,6,1075154.17,1072860.4,1951.84,341.93,3711937
Mizoram,2019,7,1057788.94,1055394.37,1895.57,499.0,3711937
Mizoram,2019,8,1274060.1,1272045.44,1639.24,375.42,3711937
Mizoram,2019,9,888213.38,885088.58,2535.9,588.9,3711937
Mizoram,2019,10,1161825.97,1158197.36,2844.35,784.26,3711937
Mizoram,2019,11,1113145.31,1111257.23,1789.55,98.53,3711937
Mizoram,2019,12,1017223.53,1015180.16,1729.74,313.62,3711937
Mizoram,2020,1,1392532.7,1389140.86,2934.15,457.69,3747629
Mizoram,2020,2,1084293.29,1081392.8,2455.94,444.55,3747629
Mizoram,2020,3,1289411.81,1285935.07,2830.11,646.62,3747629
Mizoram,2020,4,1212388.69,1210641.46,1644.44,102.79,3747629
Mizoram,2020,5,1228431.49,1226052.56,1914.83,464.1,3747629
Mizoram,2020,6,1004776.96,1003676.86,871.58,228.52,3747629
Mizoram,2020,7,789856.18,786977.06,2590.02,289.1,3747629
Mizoram,2020,8,729174.38,727402.55,1633.88,137.95,3747629
Mizoram,2020,9,1013893.39,1012024.71,1661.77,206.91,3747629
Mizoram,2020,10,683380.39,682259.21,1061.14,60.05,3747629
Mizoram,2020,11,1082868.31,1081022.35,1586.9,259.06,3747629
Mizoram,2020,12,1021916.86,1018522.27,3035.29,359.3,3747629
Mizoram,2021,1,867396.43,864859.26,2093.83,443.34,3783321
Mizoram,2021,2,1184464.69,1182247.02,1869.8,347.88,3783321
Mizoram,2021,3,1421794.59,1417659.98,3259.73,874.88,3783321
Mizoram,2021,4,1222358.13,1219876.44,1999.65,482.04,3783321
Mizoram,2021,5,1307147.56,1305630.2,1177.82,339.54,3783321
Mizoram,2021,6,887001.42,884001.07,2593.31,407.05,3783321
Mizoram,2021,7,997747.04,996673.71,997.39,75.94,3783321
Mizoram,2021,8,1090781.53,1086319.41,3593.21,868.91,3783321
Mizoram,2021,9,1184517.67,1182528.76,1716.28,272.63,3783321
Mizoram,2021,10,887973.15,885369.0,2177.66,426.49,3783321
Mizoram,2021,11,1099518.49,1097277.33,2111.02,130.13,3783321
Mizoram,2021,12,1143707.32,1140343.26,2903.77,460.3,3783321
Mizoram,2022,1,1389656.51,1386634.01,2688.58,333.92,3819012
Mizoram,2022,2,1101952.17,1097702.49,3332.45,917.23,3819012
Mizoram,2022,3,1604978.72,1601255.73,3230.47,492.52,3819012
Mizoram,2022,4,1642656.52,1640216.14,2053.4,386.98,3819012
Mizoram,2022,5,1282031.65,1279989.59,1641.27,400.79,3819012
Mizoram,2022,6,1285768.97,1283528.99,2011.64,228.33,3819012
Mizoram,2022,7,1346462.53,1342846.93,3370.35,245.25,3819012
Mizoram,2022,8,1016699.94,1014982.76,1558.11,159.08,3819012
Mizoram,2022,9,1061774.98,1058514.74,2689.56,570.69,3819012
Mizoram,2022,10,1150968.18,1147619.12,2642.91,706.16,3819012
Mizoram,2022,11,992487.68,989426.32,2668.11,393.25,3819012
Mizoram,2022,12,1040649.32,1036988.41,2885.84,775.06,3819012
Mizoram,2023,1,890867.48,889489.48,1144.81,233.19,3854704
Mizoram,2023,2,1490430.11,1486781.6,3006.84,641.66,3854704
Mizoram,2023,3,1518547.05,1515810.6,2301.91,434.53,3854704
Mizoram,2023,4,1473467.42,1472064.3,1228.56,174.55,3854704
Mizoram,2023,5,1176603.29,1171634.78,4014.3,954.21,3854704
Mizoram,2023,6,1049601.57,1046687.23,2288.31,626.03,3854704
Mizoram,2023,7,1112288.2,1108354.62,3433.67,499.91,3854704
Mizoram,2023,8,1300952.9,1298210.71,2314.66,427.53,3854704
Mizoram,2023,9,950901.52,948117.68,2191.12,592.72,3854704
Mizoram,2023,10,927904.11,925279.94,2419.05,205.13,3854704
Mizoram,2023,11,702483.32,700636.26,1446.16,400.91,3854704
Mizoram,2023,12,872259.21,870614.53,1501.48,143.21,3854704
Mizoram,2024,1,822910.13,819564.98,3049.22,295.93,3890396
Mizoram,2024,2,1073260.36,1070133.83,2426.33,700.2,3890396
Mizoram,2024,3,1099605.86,1097002.96,2236.2,366.69,3890396
Mizoram,2024,4,988307.5,985170.09,2824.4,313.02,3890396
Mizoram,2024,5,1448720.37,1447244.11,1142.65,333.61,3890396
Mizoram,2024,6,1207702.66,1204390.51,2898.58,413.56,3890396
Mizoram,2024,7,932627.46,930043.5,2141.49,442.47,3890396
Mizoram,2024,8,1075015.5,1072435.47,2391.03,189.0,3890396
Mizoram,2024,9,1019926.76,1018337.02,1510.02,79.71,3890396
Mizoram,2024,10,825252.61,822479.64,2503.2,269.78,3890396
Mizoram,2024,11,995705.2,992376.7,2911.78,416.73,3890396
Mizoram,2024,12,1025068.02,1023048.22,1671.33,348.47,3890396
Mizoram,2025,1,1060146.12,1056217.7,3442.81,485.61,3926088
Mizoram,2025,2,1031069.56,1026951.26,3515.1,603.2,3926088
Mizoram,2025,3,1092084.11,1090356.91,1559.91,167.3,3926088
Mizoram,2025,4,1339317.1,1336923.69,2003.01,390.39,3926088
Mizoram,2025,5,1576327.45,1572712.65,3125.34,489.46,3926088
Mizoram,2025,6,1308630.02,1305691.3,2423.02,515.7,3926088
Mizoram,2025,7,921987.85,918754.17,2849.63,384.05,3926088
Mizoram,2025,8,1187412.47,1186269.66,992.05,150.76,3926088
Mizoram,2025,9,1115076.3,1113090.53,1659.11,326.66,3926088
Mizoram,2025,10,894954.75,891887.16,2557.74,509.85,3926088
Mizoram,2025,11,983260.6,980676.43,2341.83,242.34,3926088
Mizoram,2025,12,762193.89,760102.75,1690.18,400.96,3926088
Nagaland,2015,1,843648.12,842054.33,1245.89,347.91,2471587
Nagaland,2015,2,869245.74,866506.55,2556.98,182.21,2471587
Nagaland,2015,3,685104.31,684196.48,728.21,179.62,2471587
Nagaland,2015,4,755965.55,752712.2,3004.92,248.43,2471587
Nagaland,2015,5,664019.13,662498.5,1225.42,295.22,2471587
Nagaland,2015,6,598194.78,596465.1,1373.52,356.17,2471587
Nagaland,2015,7,545625.94,542429.76,2569.07,627.11,2471587
Nagaland,2015,8,705637.8,703365.18,1833.68,438.94,2471587
Nagaland,2015,9,493917.8,490310.68,2834.82,772.3,2471587
Nagaland,2015,10,684615.98,682883.18,1497.11,235.7,2471587
Nagaland,2015,11,626079.95,625099.39,928.2,52.36,2471587
Nagaland,2015,12,832546.04,828657.8,3292.16,596.09,2471587
Nagaland,2016,1,616391.63,615314.67,915.26,161.7,2496302
Nagaland,2016,2,993739.87,991298.51,1918.58,522.78,2496302
Nagaland,2016,3,895955.96,893597.48,1861.24,497.24,2496302
Nagaland,2016,4,739171.33,737579.82,1259.28,332.23,2496302
Nagaland,2016,5,866196.68,863763.39,2016.87,416.41,2496302
Nagaland,2016,6,915727.8,914004.88,1448.81,274.11,2496302
Nagaland,2016,7,816439.68,814929.96,1172.7,337.02,2496302
Nagaland,2016,8,613152.18,611724.95,1212.99,214.25,2496302
Nagaland,2016,9,485895.56,483568.76,2181.8,145.0,2496302
Nagaland,2016,10,664587.13,662078.55,2239.36,269.22,2496302
Nagaland,2016,11,783979.98,782008.76,1833.6,137.63,2496302
Nagaland,2016,12,841114.91,839797.72,1230.8,86.4,2496302
Nagaland,2017,1,690831.41,687940.29,2717.55,173.57,2521018
Nagaland,2017,2,696068.16,693125.18,2750.52,192.46,2521018
Nagaland,2017,3,1000770.75,999582.5,987.69,200.55,2521018
Nagaland,2017,4,679090.6,677868.4,1107.08,115.12,2521018
Nagaland,2017,5,656666.43,654138.09,2026.78,501.56,2521018
Nagaland,2017,6,863709.35,861015.25,2336.72,357.39,2521018
Nagaland,2017,7,726061.1,724292.23,1682.35,86.52,2521018
Nagaland,2017,8,740724.67,738961.39,1385.65,377.63,2521018
Nagaland,2017,9,772251.95,771042.31,1006.1,203.54,2521018
Nagaland,2017,10,547227.87,544612.35,2181.91,433.61,2521018
Nagaland,2017,11,576751.04,575737.01,805.67,208.36,2521018
Nagaland,2017,12,652126.73,649170.09,2331.3,625.34,2521018
Nagaland,2018,1,898927.07,896787.2,1847.47,292.4,2545734
Nagaland,2018,2,660715.29,657730.9,2714.24,270.14,2545734
Nagaland,2018,3,612822.73,611629.45,1058.1,135.18,2545734
Nagaland,2018,4,768335.06,766059.34,1865.29,410.44,2545734
Nagaland,2018,5,630664.58,627127.02,3198.94,338.62,2545734
Nagaland,2018,6,610396.38,607013.58,2674.81,707.99,2545734
Nagaland,2018,7,704783.0,701591.9,2827.07,364.03,2545734
Nagaland,2018,8,698412.69,696108.63,2023.81,280.25,2545734
Nagaland,2018,9,792109.93,790565.96,1271.41,272.56,2545734
Nagaland,2018,10,522953.56,520995.77,1521.63,436.16,2545734
Nagaland,2018,11,555468.73,552509.74,2303.83,655.17,2545734
Nagaland,2018,12,782434.13,779698.04,2294.74,441.36,2545734
Nagaland,2019,1,834687.21,832231.94,2182.51,272.75,2570450
Nagaland,2019,2,675271.04,674154.96,1052.16,63.92,2570450
Nagaland,2019,3,1029780.23,1026234.55,2808.9,736.79,2570450
Nagaland,2019,4,856421.75,852450.04,3484.37,487.33,2570450
Nagaland,2019,5,1056796.02,1053657.68,2652.28,486.05,2570450
Nagaland,2019,6,641249.26,639181.6,1831.9,235.76,2570450
Nagaland,2019,7,562135.59,557937.17,3444.11,754.31,2570450
Nagaland,2019,8,639449.58,636811.93,2163.89,473.76,2570450
Nagaland,2019,9,825675.22,823885.98,1556.58,232.66,2570450
Nagaland,2019,10,804974.23,802222.06,2595.15,157.01,2570450
Nagaland,2019,11,806796.29,803988.43,2582.31,225.55,2570450
Nagaland,2019,12,683756.36,681267.31,2361.82,127.23,2570450
Nagaland,2020,1,660022.56,658703.89,1055.19,263.47,2595166
Nagaland,2020,2,1023126.65,1020691.47,2186.66,248.53,2595166
Nagaland,2020,3,1066808.21,1062538.12,3333.2,936.89,2595166
Nagaland,2020,4,978457.38,976108.3,1912.53,436.55,2595166
Nagaland,2020,5,632225.73,630577.94,1560.75,87.04,2595166
Nagaland,2020,6,646187.25,643227.04,2367.08,593.13,2595166
Nagaland,2020,7,970105.96,968085.06,1851.05,169.85,2595166
Nagaland,2020,8,790185.31,787231.67,2754.63,199.01,2595166
Nagaland,2020,9,797846.15,794549.13,2800.44,496.58,2595166
Nagaland,2020,10,657141.48,655277.59,1458.56,405.33,2595166
Nagaland,2020,11,610199.08,609018.19,1025.03,155.86,2595166
Nagaland,2020,12,610835.17,609671.33,927.52,236.32,2595166
Nagaland,2021,1,983245.34,980772.66,2010.95,461.73,2619882
Nagaland,2021,2,773819.34,770761.38,2569.71,488.25,2619882
Nagaland,2021,3,841792.08,838920.01,2459.73,412.34,2619882
Nagaland,2021,4,788799.37,785613.26,2535.57,650.54,2619882
Nagaland,2021,5,981981.39,977534.55,3581.38,865.46,2619882
Nagaland,2021,6,759528.91,756749.56,2583.0,196.36,2619882
Nagaland,2021,7,893452.58,890468.92,2465.01,518.65,2619882
Nagaland,2021,8,590434.19,589484.31,819.99,129.89,2619882
Nagaland,2021,9,695086.38,691277.91,3075.19,733.28,2619882
Nagaland,2021,10,630277.71,626984.88,2990.23,302.61,2619882
Nagaland,2021,11,618622.2,615882.89,2357.44,381.87,2619882
Nagaland,2021,12,852286.28,848704.75,3191.98,389.54,2619882
Nagaland,2022,1,696277.76,693755.7,2236.89,285.16,2644598
Nagaland,2022,2,1022225.82,1018713.3,2709.25,803.27,2644598
Nagaland,2022,3,1008256.15,1004519.79,3541.39,194.97,2644598
Nagaland,2022,4,975769.49,973597.34,1910.95,261.21,2644598
Nagaland,2022,5,1055541.75,1052027.17,3077.68,436.9,2644598
Nagaland,2022,6,792498.93,789229.87,2899.5,369.57,2644598
Nagaland,2022,7,968367.28,966622.12,1567.91,177.25,2644598
Nagaland,2022,8,646299.58,642039.79,3434.06,825.72,2644598
Nagaland,2022,9,608140.75,605597.67,2016.98,526.1,2644598
Nagaland,2022,10,741312.96,737316.27,3266.95,729.73,2644598
Nagaland,2022,11,842931.07,840038.9,2389.17,503.0,2644598
Nagaland,2022,12,525696.54,522188.05,2748.81,759.68,2644598
Nagaland,2023,1,912845.71,910049.32,2494.88,301.5,2669313
Nagaland,2023,2,906427.26,903939.67,2285.62,201.97,2669313
Nagaland,2023,3,735294.25,732274.49,2398.89,620.86,2669313
Nagaland,2023,4,809459.63,806869.2,2015.45,574.98,2669313
Nagaland,2023,5,745399.95,742530.35,2249.93,619.66,2669313
Nagaland,2023,6,1039092.47,1035641.97,3116.75,333.75,2669313
Nagaland,2023,7,569583.47,567144.39,2007.01,432.07,2669313
Nagaland,2023,8,535597.71,532494.22,2790.44,313.05,2669313
Nagaland,2023,9,653425.29,651178.86,2106.54,139.89,2669313
Nagaland,2023,10,627296.17,624498.02,2188.12,610.03,2669313
Nagaland,2023,11,646251.87,643928.63,2080.33,242.91,2669313
Nagaland,2023,12,699143.04,695526.85,3007.42,608.77,2669313
Nagaland,2024,1,613969.0,610910.03,2587.35,471.61,2694029
Nagaland,2024,2,1028284.55,1026276.57,1793.06,214.92,2694029
Nagaland,2024,3,754750.17,751342.25,3107.17,300.75,2694029
Nagaland,2024,4,1046856.15,1044744.61,1855.83,255.71,2694029
Nagaland,2024,5,822223.92,817363.09,3814.63,1046.2,2694029
Nagaland,2024,6,1041037.05,1038603.41,1889.3,544.33,2694029
Nagaland,2024,7,574497.25,572425.61,1852.54,219.1,2694029
Nagaland,2024,8,647975.03,644849.99,2694.96,430.07,2694029
Nagaland,2024,9,775926.19,772265.85,2852.58,807.77,2694029
Nagaland,2024,10,579549.32,578012.61,1432.84,103.87,2694029
Nagaland,2024,11,709766.19,708448.25,1176.3,141.64,2694029
Nagaland,2024,12,773572.1,770120.55,2782.75,668.8,2694029
Nagaland,2025,1,687356.79,685343.43,1564.59,448.76,2718745
Nagaland,2025,2,778318.58,775626.58,2194.36,497.64,2718745
Nagaland,2025,3,943156.26,940862.4,2162.83,131.03,2718745
Nagaland,2025,4,659662.02,657202.04,2271.54,188.45,2718745
Nagaland,2025,5,981636.01,980119.11,1277.8,239.1,2718745
Nagaland,2025,6,666462.42,665416.39,984.23,61.79,2718745
Nagaland,2025,7,1000178.32,998803.03,1276.92,98.37,2718745
Nagaland,2025,8,740092.04,737215.33,2233.65,643.06,2718745
Nagaland,2025,9,868369.6,865339.58,2660.14,369.88,2718745
Nagaland,2025,10,850089.15,846220.66,3237.85,630.63,2718745
Nagaland,2025,11,585492.25,584256.87,1064.39,170.99,2718745
Nagaland,2025,12,575464.63,571975.13,3301.61,187.89,2718745
Odisha,2015,1,1728348.67,1727090.67,1152.9,105.11,4972452
Odisha,2015,2,1619445.92,1617707.98,1587.8,150.14,4972452
Odisha,2015,3,1976699.47,1975035.56,1452.22,211.68,4972452
Odisha,2015,4,2023984.82,2022013.94,1530.31,440.58,4972452
Odisha,2015,5,2057945.05,2056620.89,1153.25,170.9,4972452
Odisha,2015,6,1119154.9,1117518.83,1364.07,272.0,4972452
Odisha,2015,7,1699758.17,1698312.78,1163.48,281.91,4972452
Odisha,2015,8,1290313.81,1286986.84,2910.86,416.11,4972452
Odisha,2015,9,1080204.35,1077369.57,2492.4,342.38,4972452
Odisha,2015,10,1532979.61,1529831.47,2834.98,313.16,4972452
Odisha,2015,11,1479082.98,1476942.1,1732.0,408.88,4972452
Odisha,2015,12,1317776.77,1316203.78,1430.2,142.79,4972452
Odisha,2016,1,1405740.03,1402385.2,2993.83,361.0,5022176
Odisha,2016,2,1559228.46,1557957.0,1013.61,257.85,5022176
Odisha,2016,3,2120864.57,2118406.53,1971.22,486.82,5022176
Odisha,2016,4,1451294.8,1447614.44,3011.76,668.6,5022176
Odisha,2016,5,1490052.51,1487509.34,2002.03,541.15,5022176
Odisha,2016,6,1506534.06,1503749.08,2325.54,459.44,5022176
Odisha,2016,7,1208490.09,1206893.23,1478.7,118.16,5022176
Odisha,2016,8,1291524.09,1290452.87,996.77,74.45,5022176
Odisha,2016,9,1215097.88,1213280.53,1466.24,351.11,5022176
Odisha,2016,10,1269486.67,1266601.62,2587.42,297.63,5022176
Odisha,2016,11,1598398.96,1596355.86,1900.47,142.64,5022176
Odisha,2016,12,1490537.39,1489438.0,940.59,158.79,5022176
Odisha,2017,1,1222458.94,1219624.75,2259.45,574.75,5071901
Odisha,2017,2,1599967.79,1597325.92,2059.77,582.1,5071901
Odisha,2017,3,2046987.96,2043938.58,2757.19,292.19,5071901
Odisha,2017,4,1648586.36,1646680.76,1514.89,390.71,5071901
Odisha,2017,5,2051705.15,2049729.03,1870.89,105.22,5071901
Odisha,2017,6,1501802.63,1498932.27,2669.67,200.69,5071901
Odisha,2017,7,1416612.34,1414801.01,1500.96,310.37,5071901
Odisha,2017,8,1242883.03,1240410.37,2337.04,135.62,5071901
Odisha,2017,9,1020197.57,1017499.77,2533.98,163.82,5071901
Odisha,2017,10,1056428.08,1052977.11,2979.42,471.55,5071901
Odisha,2017,11,1438083.06,1436419.84,1473.67,189.54,5071901
Odisha,2017,12,1628286.52,1625527.23,2405.07,354.22,5071901
Odisha,2018,1,1545401.82,1543011.25,2104.64,285.93,5121625
Odisha,2018,2,1517553.95,1514908.92,2259.49,385.55,5121625
Odisha,2018,3,2114658.54,2112539.57,1785.88,333.08,5121625
Odisha,2018,4,1765107.21,1764043.51,925.24,138.46,5121625
Odisha,2018,5,1470932.46,1466733.55,3444.39,754.52,5121625
Odisha,2018,6,1462418.67,1459864.0,2027.3,527.37,5121625
Odisha,2018,7,1822151.85,1821052.27,1036.85,62.74,5121625
Odisha,2018,8,1462113.23,1459338.85,2422.21,352.17,5121625
Odisha,2018,9,1480535.2,1478035.15,2036.98,463.07,5121625
Odisha,2018,10,1529470.37,1526995.92,2346.62,127.82,5121625
Odisha,2018,11,1090285.89,1088997.29,1195.76,92.84,5121625
Odisha,2018,12,1651670.59,1648918.01,2251.61,500.97,5121625
Odisha,2019,1,1916137.47,1914607.77,1198.29,331.4,5171350
Odisha,2019,2,1630021.13,1627337.29,2187.25,496.59,5171350
Odisha,2019,3,2029631.13,2028304.3,1141.21,185.62,5171350
Odisha,2019,4,1662236.77,1659128.31,2416.66,691.8,5171350
Odisha,2019,5,1755378.3,1751189.18,3343.11,846.01,5171350
Odisha,2019,6,1789881.11,1787402.6,2080.68,397.83,5171350
Odisha,2019,7,1822310.41,1819393.42,2301.48,615.51,5171350
Odisha,2019,8,1343903.07,1340993.94,2607.1,302.03,5171350
Odisha,2019,9,942709.92,940357.54,2102.18,250.2,5171350
Odisha,2019,10,1241922.92,1240778.23,1020.53,124.16,5171350
Odisha,2019,11,1525084.25,1523472.77,1320.93,290.55,5171350
Odisha,2019,12,1644433.4,1643149.14,1154.2,130.06,5171350
Odisha,2020,1,1869649.43,1866132.89,3048.45,468.09,5221074
Odisha,2020,2,1214856.41,1210983.33,3175.49,697.59,5221074
Odisha,2020,3,1697187.46,1693893.53,2597.33,696.6,5221074
Odisha,2020,4,2050458.86,2048432.76,1871.37,154.73,5221074
Odisha,2020,5,1444084.6,1440485.64,2795.34,803.63,5221074
Odisha,2020,6,1925065.87,1922930.21,1712.4,423.26,5221074
Odisha,2020,7,1395161.09,1393541.07,1269.72,350.3,5221074
Odisha,2020,8,1200208.78,1198508.63,1315.44,384.71,5221074
Odisha,2020,9,968841.81,965356.0,2724.45,761.35,5221074
Odisha,2020,10,1030310.25,1027852.06,2197.73,260.46,5221074
Odisha,2020,11,996908.92,995784.45,990.1,134.38,5221074
Odisha,2020,12,1347665.25,1342896.27,3732.5,1036.47,5221074
Odisha,2021,1,1730034.62,1726780.98,2703.64,550.0,5270799
Odisha,2021,2,1771317.4,1769361.49,1700.55,255.36,5270799
Odisha,2021,3,2223507.18,2219593.82,3502.23,411.13,5270799
Odisha,2021,4,1365904.7,1363990.33,1663.59,250.78,5270799
Odisha,2021,5,1260637.19,1257142.8,3270.39,223.99,5270799
Odisha,2021,6,1348589.42,1345697.91,2405.24,486.27,5270799
Odisha,2021,7,1936381.72,1932875.87,2772.32,733.53,5270799
Odisha,2021,8,1829897.45,1827180.12,2175.99,541.35,5270799
Odisha,2021,9,1555444.04,1552965.7,2028.05,450.28,5270799
Odisha,2021,10,951108.39,949173.62,1781.36,153.41,5270799
Odisha,2021,11,1137628.41,1133510.36,3479.47,638.57,5270799
Odisha,2021,12,1194266.54,1193088.66,1061.92,115.96,5270799
Odisha,2022,1,1555746.94,1554062.55,1582.03,102.36,5320523
Odisha,2022,2,1889029.02,1886756.45,1872.94,399.63,5320523
Odisha,2022,3,1535029.65,1532571.96,2107.67,350.01,5320523
Odisha,2022,4,2223118.58,2220211.12,2710.99,196.46,5320523
Odisha,2022,5,1386878.13,1384619.97,2077.25,180.92,5320523
Odisha,2022,6,1801774.4,1797887.74,2991.61,895.04,5320523
Odisha,2022,7,1443591.05,1441188.98,2180.66,221.42,5320523
Odisha,2022,8,1357287.72,1355666.85,1324.4,296.47,5320523
Odisha,2022,9,1162147.25,1159457.97,2255.43,433.85,5320523
Odisha,2022,10,1253253.88,1251581.49,1352.76,319.63,5320523
Odisha,2022,11,1063656.36,1062483.22,1041.22,131.92,5320523
Odisha,2022,12,1417817.66,1415113.33,2203.76,500.57,5320523
Odisha,2023,1,1679358.0,1676798.94,2263.49,295.57,5370248
Odisha,2023,2,1626635.11,1624139.88,1924.98,570.25,5370248
Odisha,2023,3,2088904.46,2087397.68,1273.34,233.45,5370248
Odisha,2023,4,2172740.09,2169754.35,2704.72,281.03,5370248
Odisha,2023,5,1670941.13,1667953.89,2338.47,648.76,5370248
Odisha,2023,6,1695739.13,1692692.06,2826.73,220.34,5370248
Odisha,2023,7,1626907.97,1624758.7,1928.9,220.37,5370248
