state,crop,year,water_m3_per_ton
Uttar Pradesh,Rice,2023,2644.4
Uttar Pradesh,Rice,2024,2752.9
Uttar Pradesh,Rice,2025,1793.6
Uttar Pradesh,Wheat,2010,1824.9
Uttar Pradesh,Wheat,2011,1291.3
Uttar Pradesh,Wheat,2012,1585.5
Uttar Pradesh,Wheat,2013,1461.7
Uttar Pradesh,Wheat,2014,1590.9
Uttar Pradesh,Wheat,2015,1228.0
Uttar Pradesh,Wheat,2016,1422.1
Uttar Pradesh,Wheat,2017,1366.6
Uttar Pradesh,Wheat,2018,1539.8
Uttar Pradesh,Wheat,2019,1308.7
Uttar Pradesh,Wheat,2020,1461.6
Uttar Pradesh,Wheat,2021,1687.5
Uttar Pradesh,Wheat,2022,1403.5
Uttar Pradesh,Wheat,2023,1384.4
Uttar Pradesh,Wheat,2024,1607.4
Uttar Pradesh,Wheat,2025,1318.8
Uttar Pradesh,Maize,2010,956.3
Uttar Pradesh,Maize,2011,838.3
Uttar Pradesh,Maize,2012,850.1
Uttar Pradesh,Maize,2013,944.5
Uttar Pradesh,Maize,2014,1021.7
Uttar Pradesh,Maize,2015,1049.3
Uttar Pradesh,Maize,2016,894.5
Uttar Pradesh,Maize,2017,728.6
Uttar Pradesh,Maize,2018,909.8
Uttar Pradesh,Maize,2019,994.7
Uttar Pradesh,Maize,2020,754.4
Uttar Pradesh,Maize,2021,1007.4
Uttar Pradesh,Maize,2022,871.8
Uttar Pradesh,Maize,2023,699.3
Uttar Pradesh,Maize,2024,848.9
Uttar Pradesh,Maize,2025,744.8
Uttar Pradesh,Sugarcane,2010,13761.0
Uttar Pradesh,Sugarcane,2011,13452.3
Uttar Pradesh,Sugarcane,2012,15146.8
Uttar Pradesh,Sugarcane,2013,14471.2
Uttar Pradesh,Sugarcane,2014,15443.0
Uttar Pradesh,Sugarcane,2015,15732.2
Uttar Pradesh,Sugarcane,2016,16782.1
Uttar Pradesh,Sugarcane,2017,13366.0
Uttar Pradesh,Sugarcane,2018,16945.0
Uttar Pradesh,Sugarcane,2019,14114.4
Uttar Pradesh,Sugarcane,2020,13635.7
Uttar Pradesh,Sugarcane,2021,11968.8
Uttar Pradesh,Sugarcane,2022,12324.7
Uttar Pradesh,Sugarcane,2023,14987.4
Uttar Pradesh,Sugarcane,2024,12250.8
Uttar Pradesh,Sugarcane,2025,15533.7
Uttar Pradesh,Cotton,2010,7383.1
Uttar Pradesh,Cotton,2011,8105.7
Uttar Pradesh,Cotton,2012,5952.9
Uttar Pradesh,Cotton,2013,7165.2
Uttar Pradesh,Cotton,2014,6872.6
Uttar Pradesh,Cotton,2015,5833.8
Uttar Pradesh,Cotton,2016,5643.1
Uttar Pradesh,Cotton,2017,7728.8
Uttar Pradesh,Cotton,2018,7834.5
Uttar Pradesh,Cotton,2019,6342.0
Uttar Pradesh,Cotton,2020,6131.1
Uttar Pradesh,Cotton,2021,6892.1
Uttar Pradesh,Cotton,2022,7044.1
Uttar Pradesh,Cotton,2023,7199.9
Uttar Pradesh,Cotton,2024,7011.9
Uttar Pradesh,Cotton,2025,5633.6
Uttar Pradesh,Pulses,2010,1421.0
Uttar Pradesh,Pulses,2011,1348.6
Uttar Pradesh,Pulses,2012,1092.0
Uttar Pradesh,Pulses,2013,1086.8
Uttar Pradesh,Pulses,2014,1059.6
Uttar Pradesh,Pulses,2015,1267.1
Uttar Pradesh,Pulses,2016,1239.9
Uttar Pradesh,Pulses,2017,1318.9
Uttar Pradesh,Pulses,2018,1290.7
Uttar Pradesh,Pulses,2019,1266.2
Uttar Pradesh,Pulses,2020,1026.8
Uttar Pradesh,Pulses,2021,1190.6
Uttar Pradesh,Pulses,2022,1255.2
Uttar Pradesh,Pulses,2023,981.6
Uttar Pradesh,Pulses,2024,1144.6
Uttar Pradesh,Pulses,2025,1081.8
Uttar Pradesh,Soybean,2010,1092.0
Uttar Pradesh,Soybean,2011,1031.9
Uttar Pradesh,Soybean,2012,899.3
Uttar Pradesh,Soybean,2013,901.2
Uttar Pradesh,Soybean,2014,985.1
Uttar Pradesh,Soybean,2015,1128.6
Uttar Pradesh,Soybean,2016,992.9
Uttar Pradesh,Soybean,2017,851.3
Uttar Pradesh,Soybean,2018,929.5
Uttar Pradesh,Soybean,2019,852.6
Uttar Pradesh,Soybean,2020,773.8
Uttar Pradesh,Soybean,2021,1034.5
Uttar Pradesh,Soybean,2022,867.0
Uttar Pradesh,Soybean,2023,918.9
Uttar Pradesh,Soybean,2024,854.3
Uttar Pradesh,Soybean,2025,951.0
Uttar Pradesh,Potato,2010,525.6
Uttar Pradesh,Potato,2011,437.8
Uttar Pradesh,Potato,2012,504.9
Uttar Pradesh,Potato,2013,426.0
Uttar Pradesh,Potato,2014,477.3
Uttar Pradesh,Potato,2015,432.3
Uttar Pradesh,Potato,2016,543.1
Uttar Pradesh,Potato,2017,487.7
Uttar Pradesh,Potato,2018,467.8
Uttar Pradesh,Potato,2019,436.5
Uttar Pradesh,Potato,2020,554.3
Uttar Pradesh,Potato,2021,545.9
Uttar Pradesh,Potato,2022,521.4
Uttar Pradesh,Potato,2023,466.2
Uttar Pradesh,Potato,2024,465.0
Uttar Pradesh,Potato,2025,502.7
Uttar Pradesh,Tea,2010,5226.4
Uttar Pradesh,Tea,2011,4720.8
Uttar Pradesh,Tea,2012,5352.4
Uttar Pradesh,Tea,2013,6926.8
Uttar Pradesh,Tea,2014,6873.7
Uttar Pradesh,Tea,2015,6685.7
Uttar Pradesh,Tea,2016,5850.2
Uttar Pradesh,Tea,2017,5113.0
Uttar Pradesh,Tea,2018,5070.0
Uttar Pradesh,Tea,2019,6045.4
Uttar Pradesh,Tea,2020,6329.5
Uttar Pradesh,Tea,2021,5845.2
Uttar Pradesh,Tea,2022,7408.6
Uttar Pradesh,Tea,2023,5985.5
Uttar Pradesh,Tea,2024,6383.6
Uttar Pradesh,Tea,2025,6889.5
Uttar Pradesh,Groundnut,2010,1727.8
Uttar Pradesh,Groundnut,2011,2102.4
Uttar Pradesh,Groundnut,2012,2010.3
Uttar Pradesh,Groundnut,2013,1791.8
Uttar Pradesh,Groundnut,2014,2186.8
Uttar Pradesh,Groundnut,2015,2111.0
Uttar Pradesh,Groundnut,2016,1729.1
Uttar Pradesh,Groundnut,2017,2354.5
Uttar Pradesh,Groundnut,2018,2116.7
Uttar Pradesh,Groundnut,2019,2075.2
Uttar Pradesh,Groundnut,2020,1775.7
Uttar Pradesh,Groundnut,2021,1952.9
Uttar Pradesh,Groundnut,2022,2605.2
Uttar Pradesh,Groundnut,2023,2137.6
Uttar Pradesh,Groundnut,2024,2041.6
Uttar Pradesh,Groundnut,2025,1824.5
Uttarakhand,Rice,2010,2465.8
Uttarakhand,Rice,2011,2491.0
Uttarakhand,Rice,2012,3074.2
Uttarakhand,Rice,2013,2242.7
Uttarakhand,Rice,2014,2640.5
Uttarakhand,Rice,2015,2110.2
Uttarakhand,Rice,2016,2453.3
Uttarakhand,Rice,2017,2801.9
Uttarakhand,Rice,2018,2285.9
Uttarakhand,Rice,2019,2044.9
Uttarakhand,Rice,2020,2957.6
Uttarakhand,Rice,2021,2491.4
Uttarakhand,Rice,2022,2290.6
Uttarakhand,Rice,2023,2566.3
Uttarakhand,Rice,2024,2453.5
Uttarakhand,Rice,2025,2321.8
Uttarakhand,Wheat,2010,1381.3
Uttarakhand,Wheat,2011,1470.2
Uttarakhand,Wheat,2012,1659.5
Uttarakhand,Wheat,2013,1235.3
Uttarakhand,Wheat,2014,1272.8
Uttarakhand,Wheat,2015,1767.0
Uttarakhand,Wheat,2016,1452.9
Uttarakhand,Wheat,2017,1330.1
Uttarakhand,Wheat,2018,1479.5
Uttarakhand,Wheat,2019,1598.6
Uttarakhand,Wheat,2020,1324.5
Uttarakhand,Wheat,2021,1832.9
Uttarakhand,Wheat,2022,1518.4
Uttarakhand,Wheat,2023,1145.4
Uttarakhand,Wheat,2024,1523.5
Uttarakhand,Wheat,2025,1643.0
Uttarakhand,Maize,2010,765.5
Uttarakhand,Maize,2011,755.9
Uttarakhand,Maize,2012,936.1
Uttarakhand,Maize,2013,754.9
Uttarakhand,Maize,2014,659.1
Uttarakhand,Maize,2015,995.8
Uttarakhand,Maize,2016,1045.4
Uttarakhand,Maize,2017,728.5
Uttarakhand,Maize,2018,847.9
Uttarakhand,Maize,2019,905.3
Uttarakhand,Maize,2020,785.6
Uttarakhand,Maize,2021,975.0
Uttarakhand,Maize,2022,732.6
Uttarakhand,Maize,2023,839.1
Uttarakhand,Maize,2024,879.3
Uttarakhand,Maize,2025,879.0
Uttarakhand,Sugarcane,2010,15721.3
Uttarakhand,Sugarcane,2011,13317.0
Uttarakhand,Sugarcane,2012,18052.0
Uttarakhand,Sugarcane,2013,11662.6
Uttarakhand,Sugarcane,2014,13633.6
Uttarakhand,Sugarcane,2015,14237.1
Uttarakhand,Sugarcane,2016,15542.1
Uttarakhand,Sugarcane,2017,16458.3
Uttarakhand,Sugarcane,2018,16667.7
Uttarakhand,Sugarcane,2019,12085.5
Uttarakhand,Sugarcane,2020,18566.4
Uttarakhand,Sugarcane,2021,15923.2
Uttarakhand,Sugarcane,2022,16739.8
Uttarakhand,Sugarcane,2023,14162.9
Uttarakhand,Sugarcane,2024,16949.3
Uttarakhand,Sugarcane,2025,13471.3
Uttarakhand,Cotton,2010,6729.3
Uttarakhand,Cotton,2011,7966.3
Uttarakhand,Cotton,2012,7057.7
Uttarakhand,Cotton,2013,6601.3
Uttarakhand,Cotton,2014,6347.2
Uttarakhand,Cotton,2015,8206.9
Uttarakhand,Cotton,2016,7817.0
Uttarakhand,Cotton,2017,7344.4
Uttarakhand,Cotton,2018,7032.5
Uttarakhand,Cotton,2019,5735.8
Uttarakhand,Cotton,2020,7790.2
Uttarakhand,Cotton,2021,6169.6
Uttarakhand,Cotton,2022,7539.7
Uttarakhand,Cotton,2023,7256.3
Uttarakhand,Cotton,2024,5776.0
Uttarakhand,Cotton,2025,6555.1
Uttarakhand,Pulses,2010,1309.1
Uttarakhand,Pulses,2011,1101.2
Uttarakhand,Pulses,2012,1307.9
Uttarakhand,Pulses,2013,963.1
Uttarakhand,Pulses,2014,1164.5
Uttarakhand,Pulses,2015,1018.3
Uttarakhand,Pulses,2016,1296.6
Uttarakhand,Pulses,2017,1267.7
Uttarakhand,Pulses,2018,1110.1
Uttarakhand,Pulses,2019,997.3
Uttarakhand,Pulses,2020,1278.0
Uttarakhand,Pulses,2021,1067.9
Uttarakhand,Pulses,2022,1219.2
Uttarakhand,Pulses,2023,1163.3
Uttarakhand,Pulses,2024,1234.4
Uttarakhand,Pulses,2025,1202.7
Uttarakhand,Soybean,2010,1132.5
Uttarakhand,Soybean,2011,1057.1
Uttarakhand,Soybean,2012,750.6
Uttarakhand,Soybean,2013,937.1
Uttarakhand,Soybean,2014,977.4
Uttarakhand,Soybean,2015,819.9
Uttarakhand,Soybean,2016,843.6
Uttarakhand,Soybean,2017,1076.0
Uttarakhand,Soybean,2018,699.8
Uttarakhand,Soybean,2019,914.5
Uttarakhand,Soybean,2020,919.6
Uttarakhand,Soybean,2021,942.1
Uttarakhand,Soybean,2022,899.2
Uttarakhand,Soybean,2023,1182.0
Uttarakhand,Soybean,2024,884.2
Uttarakhand,Soybean,2025,838.3
Uttarakhand,Potato,2010,488.0
Uttarakhand,Potato,2011,523.7
Uttarakhand,Potato,2012,458.9
Uttarakhand,Potato,2013,525.9
Uttarakhand,Potato,2014,444.3
Uttarakhand,Potato,2015,439.3
Uttarakhand,Potato,2016,533.4
Uttarakhand,Potato,2017,571.9
Uttarakhand,Potato,2018,570.5
Uttarakhand,Potato,2019,596.8
Uttarakhand,Potato,2020,482.2
Uttarakhand,Potato,2021,521.3
Uttarakhand,Potato,2022,521.8
Uttarakhand,Potato,2023,480.5
Uttarakhand,Potato,2024,505.0
Uttarakhand,Potato,2025,465.7
Uttarakhand,Tea,2010,6096.6
Uttarakhand,Tea,2011,5110.4
Uttarakhand,Tea,2012,6800.0
Uttarakhand,Tea,2013,4977.4
Uttarakhand,Tea,2014,6427.0
Uttarakhand,Tea,2015,5350.1
Uttarakhand,Tea,2016,5192.5
Uttarakhand,Tea,2017,5607.5
Uttarakhand,Tea,2018,5693.5
Uttarakhand,Tea,2019,6254.8
Uttarakhand,Tea,2020,6976.8
Uttarakhand,Tea,2021,5239.8
Uttarakhand,Tea,2022,6536.5
Uttarakhand,Tea,2023,6212.3
Uttarakhand,Tea,2024,5817.2
Uttarakhand,Tea,2025,5427.2
Uttarakhand,Groundnut,2010,1975.4
Uttarakhand,Groundnut,2011,1872.7
Uttarakhand,Groundnut,2012,1657.4
Uttarakhand,Groundnut,2013,2035.1
Uttarakhand,Groundnut,2014,1848.0
Uttarakhand,Groundnut,2015,2173.8
Uttarakhand,Groundnut,2016,1653.7
Uttarakhand,Groundnut,2017,1999.8
Uttarakhand,Groundnut,2018,1818.1
Uttarakhand,Groundnut,2019,2088.4
Uttarakhand,Groundnut,2020,1876.8
Uttarakhand,Groundnut,2021,2035.2
Uttarakhand,Groundnut,2022,1822.4
Uttarakhand,Groundnut,2023,2002.0
Uttarakhand,Groundnut,2024,2169.7
Uttarakhand,Groundnut,2025,2037.1
West Bengal,Rice,2010,2949.5
West Bengal,Rice,2011,2137.7
West Bengal,Rice,2012,2364.7
West Bengal,Rice,2013,2563.2
West Bengal,Rice,2014,2658.5
West Bengal,Rice,2015,2686.7
West Bengal,Rice,2016,2664.2
West Bengal,Rice,2017,2207.6
West Bengal,Rice,2018,2456.9
West Bengal,Rice,2019,2232.3
West Bengal,Rice,2020,2502.9
West Bengal,Rice,2021,2524.1
West Bengal,Rice,2022,2405.6
West Bengal,Rice,2023,2126.3
West Bengal,Rice,2024,2541.7
West Bengal,Rice,2025,2313.4
West Bengal,Wheat,2010,1737.7
West Bengal,Wheat,2011,1713.9
West Bengal,Wheat,2012,1310.7
West Bengal,Wheat,2013,1472.1
West Bengal,Wheat,2014,1564.1
West Bengal,Wheat,2015,1483.7
West Bengal,Wheat,2016,1602.8
West Bengal,Wheat,2017,1610.5
West Bengal,Wheat,2018,1765.6
West Bengal,Wheat,2019,1440.6
West Bengal,Wheat,2020,1696.8
West Bengal,Wheat,2021,1314.7
West Bengal,Wheat,2022,1332.5
West Bengal,Wheat,2023,1298.7
West Bengal,Wheat,2024,1740.3
West Bengal,Wheat,2025,1172.8
West Bengal,Maize,2010,962.8
West Bengal,Maize,2011,953.7
West Bengal,Maize,2012,939.8
West Bengal,Maize,2013,1000.1
West Bengal,Maize,2014,745.1
West Bengal,Maize,2015,806.7
West Bengal,Maize,2016,855.5
West Bengal,Maize,2017,919.1
West Bengal,Maize,2018,738.4
West Bengal,Maize,2019,992.6
West Bengal,Maize,2020,880.9
West Bengal,Maize,2021,974.7
West Bengal,Maize,2022,858.1
West Bengal,Maize,2023,855.8
West Bengal,Maize,2024,724.3
West Bengal,Maize,2025,875.1
West Bengal,Sugarcane,2010,14251.7
West Bengal,Sugarcane,2011,15871.1
West Bengal,Sugarcane,2012,13748.8
West Bengal,Sugarcane,2013,15876.4
West Bengal,Sugarcane,2014,15231.6
West Bengal,Sugarcane,2015,14602.7
West Bengal,Sugarcane,2016,15412.9
West Bengal,Sugarcane,2017,12057.0
West Bengal,Sugarcane,2018,13475.3
West Bengal,Sugarcane,2019,12342.0
West Bengal,Sugarcane,2020,14752.6
West Bengal,Sugarcane,2021,15340.3
West Bengal,Sugarcane,2022,17659.7
West Bengal,Sugarcane,2023,14031.8
West Bengal,Sugarcane,2024,13679.2
West Bengal,Sugarcane,2025,12844.1
West Bengal,Cotton,2010,6761.7
West Bengal,Cotton,2011,7640.8
West Bengal,Cotton,2012,7112.8
West Bengal,Cotton,2013,6461.4
West Bengal,Cotton,2014,6944.3
West Bengal,Cotton,2015,6900.4
West Bengal,Cotton,2016,5623.3
West Bengal,Cotton,2017,6543.0
West Bengal,Cotton,2018,5999.0
West Bengal,Cotton,2019,7547.1
West Bengal,Cotton,2020,7784.5
West Bengal,Cotton,2021,6146.4
West Bengal,Cotton,2022,6131.9
West Bengal,Cotton,2023,8267.9
West Bengal,Cotton,2024,6831.8
West Bengal,Cotton,2025,7092.2
West Bengal,Pulses,2010,1191.9
West Bengal,Pulses,2011,988.1
West Bengal,Pulses,2012,1374.6
West Bengal,Pulses,2013,1165.4
West Bengal,Pulses,2014,1239.9
West Bengal,Pulses,2015,997.7
West Bengal,Pulses,2016,1185.2
West Bengal,Pulses,2017,1304.5
West Bengal,Pulses,2018,1213.0
West Bengal,Pulses,2019,1187.8
West Bengal,Pulses,2020,1031.3
West Bengal,Pulses,2021,1074.9
West Bengal,Pulses,2022,1323.3
West Bengal,Pulses,2023,1154.6
West Bengal,Pulses,2024,1272.6
West Bengal,Pulses,2025,1158.2
West Bengal,Soybean,2010,825.7
West Bengal,Soybean,2011,992.6
West Bengal,Soybean,2012,960.7
West Bengal,Soybean,2013,967.3
West Bengal,Soybean,2014,944.5
West Bengal,Soybean,2015,1226.6
West Bengal,Soybean,2016,680.0
West Bengal,Soybean,2017,1033.5
West Bengal,Soybean,2018,910.1
West Bengal,Soybean,2019,923.5
West Bengal,Soybean,2020,905.1
West Bengal,Soybean,2021,995.7
West Bengal,Soybean,2022,951.6
West Bengal,Soybean,2023,1171.9
West Bengal,Soybean,2024,1095.9
West Bengal,Soybean,2025,1002.6
West Bengal,Potato,2010,456.2
West Bengal,Potato,2011,575.2
West Bengal,Potato,2012,461.1
West Bengal,Potato,2013,444.3
West Bengal,Potato,2014,430.3
West Bengal,Potato,2015,406.5
West Bengal,Potato,2016,616.1
West Bengal,Potato,2017,533.6
West Bengal,Potato,2018,519.2
West Bengal,Potato,2019,405.9
West Bengal,Potato,2020,582.9
West Bengal,Potato,2021,560.4
West Bengal,Potato,2022,513.8
West Bengal,Potato,2023,524.6
West Bengal,Potato,2024,399.0
West Bengal,Potato,2025,472.9
West Bengal,Tea,2010,5828.3
West Bengal,Tea,2011,6541.0
West Bengal,Tea,2012,5282.2
West Bengal,Tea,2013,5981.0
West Bengal,Tea,2014,6083.1
West Bengal,Tea,2015,6884.4
West Bengal,Tea,2016,5874.8
West Bengal,Tea,2017,5776.1
West Bengal,Tea,2018,6656.9
West Bengal,Tea,2019,6325.7
West Bengal,Tea,2020,7296.3
West Bengal,Tea,2021,6922.7
West Bengal,Tea,2022,6297.9
West Bengal,Tea,2023,5586.5
West Bengal,Tea,2024,6557.7
West Bengal,Tea,2025,5827.1
West Bengal,Groundnut,2010,1832.3
West Bengal,Groundnut,2011,1940.0
West Bengal,Groundnut,2012,1867.7
West Bengal,Groundnut,2013,1995.1
West Bengal,Groundnut,2014,2247.6
West Bengal,Groundnut,2015,2162.8
West Bengal,Groundnut,2016,1843.8
West Bengal,Groundnut,2017,1849.6
West Bengal,Groundnut,2018,1584.9
West Bengal,Groundnut,2019,1683.6
West Bengal,Groundnut,2020,2082.3
West Bengal,Groundnut,2021,1951.1
West Bengal,Groundnut,2022,1802.5
West Bengal,Groundnut,2023,1651.1
West Bengal,Groundnut,2024,1795.9
West Bengal,Groundnut,2025,1997.0
